,api,reported_fluid_type,lease_name,well_num,6mo_oil,6mo_time,1_mo_oil,1_mo_gas,2_mo_oil,2_mo_gas,cum_oil,cum_gas,formation,top_d,btm_d,operator,basin,td,tvd,elevation,spud_date,surf_lat,surf_long,btm_lat,btm_long,stages,total_prop,total_fluid_pumped,reported_ll,stages_2,stage_delta,initial_GOR
3049,42255351580000,O,ANNIE TRIAL ET AL,1H,133832,6,52952.0,30294.0,30872.0,24242.0,245783,245652,EAGLE FORD,11086.0,15073.0,ENERVEST OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),15212,10615,361.0,2016-12-27,29.010692,-97.84704599999999,29.021394300000004,-97.8532467,2.0,11284000.0,237160.0,3869.0,1.0,1.0,572.1030367124944
2605,42177325220000,O,ANNIE UNIT,14H,42162,6,11745.0,11206.0,13289.0,13949.0,139459,155601,EAGLE FORD,12104.0,15627.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15720,11547,443.0,2012-05-08,29.432092200000003,-97.2500115,29.443729600000005,-97.2488427,2.0,3540000.0,63350.0,3899.0,1.0,1.0,954.1081311196253
3050,42177335100000,O,ANTEATER,1H,46720,6,13766.0,5226.0,12411.0,6012.0,132233,65049,EAGLE FORD,10064.0,16885.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),17090,9400,368.1,2014-11-21,29.5716497,-97.2282617,29.583568800000002,-97.2454936,2.0,8408000.0,172375.0,6920.0,1.0,1.0,379.63097486561094
3051,42013345240000,O,ANTHONY EAST UNIT 1,1H,57367,6,1462.0,901.0,8655.0,0.0,192171,147273,EAGLE FORD,11232.0,16266.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16420,11082,324.7,2012-06-21,28.7257792,-98.2219598,28.7143028,-98.209029,2.0,6192000.0,216564.0,5123.0,1.0,1.0,616.2790697674419
3052,42013345220000,O,ANTHONY WEST UNIT,1H,58893,6,1480.0,814.0,8605.0,0.0,200260,163126,EAGLE FORD,11202.0,16245.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16389,11066,325.7,2012-06-25,28.7257211,-98.2220015,28.7129547,-98.2111267,2.0,6260000.0,217090.0,5186.0,1.0,1.0,550.0
3053,42493326380000,O,ANTON URBANCZYK,1H,40147,6,4781.0,811.0,8471.0,1804.0,117339,34257,EAGLE FORD,8430.0,14709.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),14781,8382,437.2,2012-03-16,29.067541700000003,-98.0206858,29.0511424,-98.0095444,2.0,6462000.0,114536.0,6443.0,1.0,1.0,169.62978456389877
5109,42311359960000,O,ANTRIM COOK UNIT,2H,9998,6,3865.0,4456.0,3697.0,3788.0,91877,53630,EAGLE FORD,10781.0,15858.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15963,10701,352.0,2014-06-28,28.505322200000002,-98.6574278,28.4982305,-98.6419925,2.0,10252000.0,200086.0,5073.0,1.0,1.0,1152.9107373868046
3055,42255330230000,O,ANZALDUA OXFORD UNIT,1H,65242,6,21844.0,31866.0,16510.0,16043.0,261185,298244,EAGLE FORD,11560.0,17623.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17790,11036,471.0,2013-05-25,28.868166600000002,-98.0112612,28.882705100000003,-98.0235828,2.0,3414000.0,56758.0,6105.0,1.0,1.0,1458.798754806812
3056,42013343680000,O,AOUDAD UNIT,1H,41816,6,11612.0,8324.0,14829.0,12309.0,162299,167343,EAGLE FORD,10607.0,16449.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16624,10026,419.0,2011-07-03,28.851477799999998,-98.16285,28.865353499999998,-98.17574309999999,2.0,5976000.0,91139.0,5795.0,1.0,1.0,716.84464347227
5111,42255353200000,O,APOLLO UNIT,2H,47780,6,5261.0,3081.0,22688.0,34765.0,86187,338193,EAGLE FORD,11280.0,15290.0,BLACKBRUSH OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),15516,10668,358.0,2017-05-22,28.9426744,-97.99117640000001,28.9569165,-97.9904757,2.0,10526000.0,198534.0,4516.0,1.0,1.0,585.6301083444212
3057,42013352350000,O,APRICOT UNIT,1H,64510,6,7199.0,2623.0,20068.0,10452.0,155457,107915,EAGLE FORD,9633.0,17472.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17532,9609,359.0,2016-10-22,28.7549864,-98.43712359999999,28.732687300000002,-98.4379329,1.0,11594000.0,283840.0,7821.0,1.0,0.0,364.356160577858
3058,42177341240000,O,ARCHES A,1H,43109,4,15039.0,25510.0,18927.0,46453.0,58148,131381,EAGLE FORD,11875.0,17570.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17661,11758,298.0,2019-04-09,29.2814028,-97.44672220000001,29.2670222,-97.431425,2.0,13412000.0,223765.0,6004.0,1.0,1.0,1696.2564000265975
5112,42177341250000,O,ARCHES B,2H,48428,4,15652.0,23304.0,20126.0,45788.0,64080,134184,EAGLE FORD,11550.0,19979.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),20085,11584,298.0,2019-03-27,29.281411100000003,-97.4468222,29.264255600000006,-97.42600829999999,2.0,15160000.0,247631.0,8428.0,2.0,0.0,1488.8832098134424
6329,42177341260100,O,ARCHES C,3H,41265,4,16503.0,25940.0,17927.0,43669.0,57768,123976,EAGLE FORD,11619.0,18766.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18860,11727,297.0,2019-04-29,29.281411100000003,-97.4469222,29.268255600000003,-97.4301389,2.0,14918000.0,265809.0,0.0,1.0,1.0,1571.835423862328
7242,42177341270000,O,ARCHES D,4H,77774,4,21473.0,30415.0,32256.0,59689.0,99247,183867,EAGLE FORD,11527.0,21316.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),21410,11638,297.0,2019-05-05,29.2814167,-97.4470222,29.265561100000003,-97.4244333,2.0,20246000.0,356328.0,0.0,2.0,0.0,1416.4299352675453
3059,42177327480000,O,ARLEDGE RANCH UNIT,1H,54697,6,13183.0,6003.0,15198.0,7136.0,184458,71518,EAGLE FORD,10911.0,15061.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),15160,10262,464.0,2012-11-23,29.520355699999996,-97.2414695,29.5314446,-97.2526512,2.0,3890000.0,97937.0,4336.0,1.0,1.0,455.35917469468257
6330,42255339160000,O,ARMAND UNIT,3H,74194,6,18082.0,13475.0,19215.0,16024.0,185837,192654,EAGLE FORD,11151.0,15777.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),15990,10562,357.8,2014-09-23,28.959240299999998,-97.9335881,28.9711242,-97.94311809999999,2.0,7468000.0,187362.0,4848.0,1.0,1.0,745.2162371419091
3061,42013353220000,O,ARMSTRONG HORIZONTAL UNIT,1H,91743,6,17242.0,5756.0,24637.0,11491.0,252225,167895,EAGLE FORD,8755.0,15842.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15948,8710,405.5,2015-08-17,28.672138899999997,-98.75497779999999,28.651454600000005,-98.7544245,1.0,14106000.0,341843.0,7083.0,1.0,0.0,333.8359819046514
526,42255336990000,O,ARMSTRONG UNIT A,2,99075,6,25859.0,51601.0,26312.0,52767.0,214193,554413,EAGLE FORD,12944.0,16950.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17178,12717,356.9,2014-07-10,28.901858299999997,-97.84499170000001,28.8949721,-97.83347590000001,2.0,11196000.0,121557.0,4061.0,1.0,1.0,1995.4754630882865
527,42255335730000,O,ARMSTRONG UNIT B,2,116786,6,18918.0,33073.0,26505.0,21577.0,322227,561798,EAGLE FORD,12970.0,16948.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17155,12808,339.0,2014-08-08,28.9047305,-97.8418473,28.896932,-97.8314287,2.0,5576000.0,118461.0,4045.0,1.0,1.0,1748.2291997039856
5114,42123325310000,O,ARNDT A,2H,160647,6,3725.0,9177.0,15675.0,42510.0,591609,1756177,EAGLE FORD,13459.0,19067.0,GEOSOUTHERN ENERGY CORP,KARNES FAULT ZONE (GULF COAST BASIN),19157,12869,319.0,2011-09-19,29.163386499999998,-97.4334468,29.1815375,-97.4407209,2.0,3710000.0,92794.0,5761.0,1.0,1.0,2463.6241610738257
29,42297349910000,G,ARNOLD UNIT A,1,25887,6,500.0,3004.0,3718.0,55376.0,91213,2150973,EAGLE FORD,13062.0,17950.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18160,12820,355.0,2011-05-02,28.6847222,-98.0605556,28.6663219,-98.0547887,2.0,3388000.0,92291.0,5192.0,1.0,1.0,6008.0
3062,42013356770100,O,ASTROS A,1H,55595,5,31154.0,18215.0,17436.0,10174.0,86749,50886,EAGLE FORD,9793.0,19874.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),19954,9960,376.0,2019-05-08,28.6847028,-98.50007719999999,28.6640042,-98.47881070000001,1.0,18670000.0,379299.0,10042.0,1.0,0.0,584.6761250561725
5115,42013356780000,O,ASTROS B,2H,55837,5,32006.0,18436.0,14838.0,7811.0,87843,53217,EAGLE FORD,9824.0,20388.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),20476,9981,376.0,2019-05-15,28.68463,-98.5001328,28.6620083,-98.47894720000001,1.0,20618000.0,350689.0,10564.0,1.0,0.0,576.0169968130975
6332,42013356790000,O,ASTROS C,3H,66871,5,38251.0,23641.0,22305.0,14046.0,105122,67004,EAGLE FORD,9834.0,20700.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),20788,9972,375.0,2019-05-21,28.6845583,-98.50018890000001,28.6607028,-98.47950279999999,1.0,21184000.0,384544.0,10783.0,1.0,0.0,618.0492013280699
7245,42013356800100,O,ASTROS D,4H,73462,5,37302.0,21253.0,23422.0,14590.0,110764,70167,EAGLE FORD,10004.0,21014.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),21103,10015,376.0,2019-05-29,28.6844833,-98.5002417,28.659623800000002,-98.4798957,1.0,20638000.0,364339.0,11003.0,1.0,0.0,569.7549729237038
3063,42013344310000,O,ATASCOSA 601 UNIT,1H,65660,6,882.0,595.0,15631.0,11167.0,206043,189481,EAGLE FORD,8623.0,16269.0,CINCO NATURAL RESOURCES CORP,KARNES FAULT ZONE (GULF COAST BASIN),16320,8599,451.0,2011-11-06,28.810382699999998,-98.5325004,28.791185499999997,-98.5160047,2.0,7536000.0,224400.0,7479.0,1.0,1.0,674.6031746031746
5117,42255354570000,O,ATLAS UNIT,2H,84488,6,17295.0,14239.0,27145.0,28068.0,147761,297128,EAGLE FORD,11329.0,14924.0,BLACKBRUSH OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),15018,10997,531.0,2017-06-18,28.839244399999995,-98.05745,28.847663899999997,-98.0661684,2.0,10150000.0,192632.0,3615.0,1.0,1.0,823.30153223475
7246,42255330660000,O,ATZGER UNIT,4H,95331,6,6014.0,3395.0,21842.0,19224.0,288040,334246,EAGLE FORD,11864.0,17080.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17220,11220,295.8,2013-07-24,28.993091600000003,-97.8145056,29.005808299999998,-97.8253106,2.0,6810000.0,204878.0,5310.0,1.0,1.0,564.516129032258
5119,42297353130000,O,AUGUST WITTE,2H,27722,6,4540.0,7545.0,7334.0,12498.0,79196,379971,EAGLE FORD,11661.0,15682.0,MARATHON OIL EF LLC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),15816,11300,299.0,2013-06-04,28.603820000000002,-98.30020859999999,28.614402000000002,-98.2977762,2.0,2924000.0,51586.0,3940.0,1.0,1.0,1661.8942731277532
5120,42311345940000,O,AUSTIN,2H,34762,6,6251.0,2899.0,8747.0,4485.0,119983,99479,EAGLE FORD,10330.0,14974.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15065,10039,360.0,2012-02-18,28.5658414,-98.60445859999999,28.5773183,-98.6147522,2.0,8670000.0,108355.0,4603.0,1.0,1.0,463.7657974724044
3067,42013354340000,O,AVOCADO UNIT,1H,79576,6,234.0,135.0,25726.0,15139.0,163086,133997,EAGLE FORD,9270.0,18548.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18608,9366,325.5,2017-01-18,28.753336100000002,-98.4855444,28.750433299999997,-98.4563778,1.0,14406000.0,334499.0,9258.0,1.0,0.0,576.9230769230769
3068,42013344350000,O,AXIS UNIT,1H,39423,6,6895.0,4327.0,11705.0,8317.0,148236,155902,EAGLE FORD,10134.0,15270.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15393,9862,381.0,2011-12-16,28.850955600000002,-98.1860528,28.863326899999997,-98.19757879999999,2.0,4984000.0,80791.0,5107.0,1.0,1.0,627.5562001450327
3070,42255358800000,O,B DUPNIK A-H BROWN PSA,1H,127606,6,20690.0,26850.0,47406.0,62544.0,199019,301040,EAGLE FORD,12032.0,18054.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18188,11768,436.0,2018-07-28,28.835588,-97.975218,28.850888899999998,-97.984875,2.0,14524000.0,242922.0,5978.0,1.0,1.0,1297.7283711938135
5123,42177321910000,O,B&B UNIT,2H,48474,6,5948.0,2626.0,15884.0,19135.0,131438,188582,EAGLE FORD,11425.0,16708.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16837,11514,306.0,2011-03-12,29.3518333,-97.3517472,29.341984999999998,-97.337948,2.0,3962000.0,82578.0,4911.0,1.0,1.0,441.492938802959
3071,42177334730000,O,BADGER UNIT,1H,38935,6,4720.0,1560.0,7009.0,2929.0,117628,44795,EAGLE FORD,9750.0,15993.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),16120,9047,324.0,2014-09-29,29.604335,-97.22019499999999,29.617693100000004,-97.2366193,2.0,7586000.0,165284.0,6292.0,1.0,1.0,330.50847457627117
7248,42255346030000,O,BAILEY UNIT,4H,68751,6,12165.0,8503.0,17985.0,14230.0,161036,64779,EAGLE FORD,10667.0,16110.0,ENERVEST OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),16172,10534,373.9,2015-07-04,28.961598,-98.06097700000001,28.947170299999996,-98.0496368,2.0,14818000.0,298143.0,5261.0,1.0,1.0,698.9724619810933
31,42255323540000,G,BAILEY UNIT A,1,68286,6,1956.0,5924.0,15694.0,62223.0,219467,994849,EAGLE FORD,12923.0,18397.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18608,12858,416.0,2012-06-07,28.856394399999996,-97.9005306,28.843838899999998,-97.8869465,2.0,3650000.0,79079.0,5484.0,1.0,1.0,3028.629856850716
32,42255319080000,O,BAILEY UNIT B,1,95347,6,5285.0,6437.0,19260.0,26197.0,249695,442332,EAGLE FORD,12838.0,17462.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17670,12333,420.0,2011-04-29,28.8881826,-97.87318470000001,28.897194399999997,-97.884661,2.0,776187.0,85818.0,4802.0,1.0,1.0,1217.9754020813623
33,42255324130000,O,BAILEY UNIT C,1,112228,6,1069.0,1891.0,20233.0,38484.0,365492,956037,EAGLE FORD,13050.0,18063.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18282,12805,444.0,2012-11-06,28.8879278,-97.8746556,28.8770642,-97.8597648,2.0,5596000.0,78792.0,5224.0,1.0,1.0,1768.9429373246023
3073,42255323370000,G,BAILEY-RETZLOFF UNIT,1H,66924,6,4474.0,14085.0,17498.0,74000.0,238214,1447287,EAGLE FORD,12626.0,17629.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18153,12149,509.3,2012-07-10,28.765465600000002,-97.9873967,28.7805136,-97.9955522,30.0,3462820.0,61403.0,5592.0,15.0,15.0,3148.189539561913
7250,42177326170000,O,BAIRD HEIRS UNIT,4H,99884,6,19963.0,18712.0,34184.0,35918.0,213375,416771,EAGLE FORD,10948.0,15059.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15173,11066,292.0,2012-08-17,29.235531899999994,-97.53298000000001,29.224851300000005,-97.522492,2.0,10016000.0,139751.0,4108.0,1.0,1.0,937.3340680258478
3074,42177324730000,O,BAKER DEFOREST UNIT,1H,138514,6,75230.0,98844.0,42490.0,63566.0,491505,833880,EAGLE FORD,11761.0,17395.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17482,11973,342.0,2012-03-22,29.303597200000002,-97.3805389,29.2914973,-97.3668287,2.0,8632000.0,126367.0,5643.0,1.0,1.0,1313.8907350790907
10165,42255330410000,O,BALSER UNIT,A  2H,34691,6,8835.0,6340.0,9716.0,8366.0,97833,184128,EAGLE FORD,12090.0,16192.0,STATOIL TEXAS ONSHORE PROPERTY LLC,KARNES FAULT ZONE (GULF COAST BASIN),16382,11337,462.0,2013-04-09,28.809516700000003,-98.03131390000001,28.8255838,-98.03796120000001,2.0,4688000.0,84027.0,4545.0,1.0,1.0,717.6004527447651
3078,42255331420000,O,BANDUCH A,1H,152465,6,7046.0,41975.0,31787.0,64096.0,313138,384455,EAGLE FORD,11749.0,17095.0,BHP BILLITON PETROLEUM(TXLA OP) CO,KARNES FAULT ZONE (GULF COAST BASIN),17251,11224,291.0,2013-06-11,28.963386699999997,-97.86294559999999,28.9767992,-97.8725352,2.0,5210000.0,129771.0,5452.0,1.0,1.0,5957.28072665342
7253,42255331450000,O,BANDUCH B,4H,87309,6,12585.0,15069.0,17449.0,19372.0,229774,285112,EAGLE FORD,11807.0,16135.0,BHP BILLITON PETROLEUM(TXLA OP) CO,KARNES FAULT ZONE (GULF COAST BASIN),16330,11903,290.0,2013-07-20,28.9634146,-97.86297900000001,28.9534902,-97.8535447,2.0,4252000.0,97305.0,4381.0,1.0,1.0,1197.377830750894
3081,42493326920000,O,BAPTIST FOUNDATION,1H,61571,6,6476.0,2045.0,9775.0,4651.0,226747,136875,EAGLE FORD,9340.0,16759.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),16836,9514,419.0,2013-02-16,28.964569399999995,-98.1384972,28.9475011,-98.1221608,3.0,6398000.0,122175.0,7590.0,1.0,2.0,315.7813465101915
3082,42177322870000,O,BAR INVERTED T UNIT,1H,47123,6,16116.0,8831.0,16269.0,16195.0,174390,210104,EAGLE FORD,11254.0,15473.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15559,11362,409.0,2011-08-23,29.158088899999996,-97.6404333,29.145365,-97.6340105,2.0,4204000.0,63760.0,4231.0,1.0,1.0,547.9647555224622
5130,42493325950000,O,BAR NONE,2H,29410,6,5021.0,933.0,5966.0,1401.0,97558,28495,EAGLE FORD,8496.0,13476.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),13519,7752,424.0,2011-07-14,29.0506833,-98.03192779999999,29.0622238,-98.0435166,16.0,4768790.0,89284.0,5155.0,16.0,0.0,185.8195578570006
8122,42493326370000,O,BAR NONE E,5H,25418,6,3981.0,1099.0,3197.0,848.0,83694,24201,EAGLE FORD,8740.0,14848.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),14907,7831,359.0,2012-02-28,29.037341700000002,-98.0444361,29.0524303,-98.0566703,2.0,6098000.0,99918.0,6292.0,1.0,1.0,276.0612911328812
8743,42493326350000,O,BAR NONE F,6H,38536,6,2845.0,768.0,8007.0,2390.0,121848,36328,EAGLE FORD,8924.0,14862.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),14905,7860,334.0,2012-01-24,29.034199199999996,-98.0475558,29.0483369,-98.0621788,2.0,6322000.0,111964.0,6296.0,1.0,1.0,269.94727592267134
3084,42255317980000,G,BARBOZA UNIT,1H,74637,6,10557.0,35561.0,19719.0,88964.0,226679,1293087,EAGLE FORD,12670.0,17804.0,HILCORP ENERGY CO,KARNES FAULT ZONE (GULF COAST BASIN),17929,12506,355.1,2011-01-18,28.816515999999996,-97.908136,28.829621000000003,-97.9167725,17.0,5625186.0,173922.0,4003.0,17.0,0.0,3368.475892772568
34,42255352720000,O,BARGMANN TRUST A ENERVEST JV A,1,223785,6,67517.0,55373.0,55817.0,55111.0,515453,693301,EAGLE FORD,12212.0,17165.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17283,11827,524.09,2017-03-29,29.082061100000004,-97.65292779999999,29.0914099,-97.66590699999999,2.0,16250000.0,382568.0,4710.0,1.0,1.0,820.1341884266185
36,42255319050000,O,BARGMANN TRUST UNIT A,1,85737,6,2010.0,1233.0,449.0,0.0,333744,346188,EAGLE FORD,12595.0,17216.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17425,12061,0.0,2011-04-09,29.096855600000005,-97.6677083,29.089482899999997,-97.65109090000001,2.0,3260000.0,74077.0,5238.0,1.0,1.0,613.4328358208955
1043,42123343010000,G,BARGMANN TRUST UNIT B,6,89106,6,10690.0,44534.0,17212.0,77007.0,194726,1091501,EAGLE FORD,13277.0,17733.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17974,13033,407.3,2016-11-23,29.0821,-97.5240556,29.0868452,-97.5399462,2.0,14438000.0,258445.0,4507.0,1.0,1.0,4165.949485500468
3085,42255325080000,O,BARGMANN UNIT,1H,13756,6,4758.0,2886.0,2806.0,1501.0,48957,34095,EAGLE FORD,10103.0,15450.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),15680,10352,453.0,2012-06-28,28.8994527,-98.14773620000001,28.8871127,-98.1351261,30.0,3334070.0,62585.0,5452.0,60.0,-30.0,606.5573770491803
5132,42311350610000,O,BARING,2H,52639,6,1756.0,1345.0,4646.0,875.0,168395,98144,EAGLE FORD,10635.0,16404.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16527,10329,372.0,2012-11-02,28.5290503,-98.69844559999999,28.522636199999997,-98.6789141,2.0,6962000.0,186455.0,5946.0,1.0,1.0,765.9453302961275
5133,42255324680000,O,BARNETT EAST UNIT,2H,89783,6,12591.0,7243.0,20849.0,13766.0,223568,236368,EAGLE FORD,12621.0,16007.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16155,11876,299.0,2012-05-05,28.939869399999996,-97.85695279999999,28.9515667,-97.8535912,2.0,4666000.0,151522.0,3848.0,1.0,1.0,575.2521642443015
5134,42255319030100,O,BARNETT UNIT,2H,83057,6,14191.0,14116.0,15272.0,13561.0,245082,290474,EAGLE FORD,12485.0,16139.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16332,11867,288.0,2011-07-01,28.937113300000004,-97.861475,28.9502597,-97.8604508,2.0,4870000.0,101240.0,3922.0,1.0,1.0,994.7149601860334
8126,42177322770000,O,BARNHART (EF),5H,90100,6,24449.0,20330.0,18278.0,39419.0,276034,409894,EAGLE FORD,13680.0,17033.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17122,11832,268.0,2011-08-12,29.2558972,-97.476025,29.239761600000005,-97.4722208,22.0,2552043.0,103773.0,5359.0,11.0,11.0,831.5268518139801
3091,42177326380000,O,BARNHART (EF) A,1H,50032,6,10522.0,21841.0,15708.0,17284.0,177640,333945,EAGLE FORD,12198.0,16330.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16788,11885,273.5,2012-09-19,29.2392778,-97.4699333,29.2261081,-97.4640391,2.0,2918000.0,65603.0,4678.0,1.0,1.0,2075.746055882912
3092,42177328830100,O,BARNHART (EF) B,1H,47930,6,6377.0,6173.0,9696.0,9443.0,153123,192845,EAGLE FORD,10710.0,16168.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16361,11000,262.5,2013-05-28,29.273533299999997,-97.4897778,29.256761100000002,-97.483325,2.0,3388000.0,77126.0,5348.0,1.0,1.0,968.0100360671162
5137,42177327380100,O,BARNHART (EF) C,2H,101278,6,14793.0,17953.0,26629.0,30717.0,281521,495562,EAGLE FORD,11402.0,17262.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17375,11826,273.0,2012-11-12,29.2471472,-97.4930472,29.231911800000002,-97.48552540000001,2.0,3094000.0,74146.0,5673.0,1.0,1.0,1213.6145474210775
8747,42177330890000,O,BARNHART (EF) D,6H,65766,6,6275.0,11123.0,17421.0,28479.0,158581,223858,EAGLE FORD,11788.0,15696.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15841,11834,245.0,2013-08-16,29.2599833,-97.4656306,29.2502024,-97.45784870000001,2.0,2036000.0,44507.0,4047.0,1.0,1.0,1772.589641434263
9591,42177329860000,O,BARNHART (EF) E,8H,49684,6,5167.0,8995.0,17557.0,27346.0,123473,236101,EAGLE FORD,12095.0,16159.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16290,11755,280.0,2013-06-27,29.229513899999997,-97.4742722,29.2406837,-97.4782795,2.0,1956000.0,51478.0,4109.0,1.0,1.0,1740.8554286820206
8129,42177331780100,O,BARNHART (EF) G,5H,82081,6,6990.0,12080.0,22209.0,39570.0,240066,480311,EAGLE FORD,11915.0,17922.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18064,12090,300.0,2013-10-30,29.2188167,-97.5026611,29.2076156,-97.4887201,2.0,4874000.0,105359.0,5989.0,1.0,1.0,1728.1831187410587
3096,42177328840000,O,BARNHART (EF) H,1H,91074,6,3544.0,1.0,25169.0,13507.0,295876,202841,EAGLE FORD,10292.0,18241.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18371,10363,281.0,2013-03-03,29.274230600000003,-97.50877220000001,29.251102600000003,-97.50395970000001,2.0,4184000.0,71310.0,8159.0,1.0,1.0,0.28216704288939054
3097,42177331470000,O,BARNHART (EF) J,1H,90287,6,18984.0,37235.0,21229.0,38746.0,277703,582903,EAGLE FORD,12130.0,19816.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),19965,12037,299.5,2013-10-21,29.229222200000002,-97.4985083,29.2138092,-97.4800511,2.0,9390000.0,112719.0,7830.0,1.0,1.0,1961.3885377159713
3098,42177330850000,O,BARNHART (EF) K,1H,40502,6,3358.0,5621.0,10973.0,19568.0,107868,203087,EAGLE FORD,11768.0,15475.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15618,11817,245.0,2013-08-19,29.259936100000004,-97.46570559999999,29.2498395,-97.4589166,2.0,1830000.0,39680.0,3822.0,1.0,1.0,1673.9130434782608
3099,42177331640100,O,BARNHART (EF) L,1H,85474,6,5921.0,10354.0,22017.0,39094.0,235661,443455,EAGLE FORD,11942.0,17933.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18075,12042,301.0,2013-11-24,29.218761100000002,-97.50273059999999,29.207117699999998,-97.4902943,2.0,5478000.0,118817.0,5905.0,1.0,1.0,1748.6910994764398
